,Id,Unnamed: 0.1,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality
0,0.9685947412803256,0.0,0.0,1.18e-18,0.0,0.0,0.399705208,0.400589096,0.0,0.0,0.480464394,0.0
1,0.9685958512827899,0.00044008550232616623,0.0,1.18e-18,0.0,0.0,0.0781714,0.079528723,0.0,0.0,0.104322357,0.0
2,0.9685960522832361,0.0005658242172764995,0.0,1.18e-18,0.0,0.0,0.160767244,0.162002951,0.0,0.0,0.200454265,0.0
3,0.9685979692874918,0.001760342009304665,0.056229917,0.252836996,0.058850225,0.0395979,0.0781714,0.047128123,6.2e-74,0.045332133,0.076033216,0.060556233
4,0.9993772746175497,0.002389035584056331,0.083423744,0.129906621,0.028569912,0.049136597,0.032448706,0.004418257,5.18e-72,0.001738132,0.005208394,0.028494075
5,0.999377476617998,0.003017729158807997,0.035405171,0.184343823,0.019130885,0.034377287,0.039823327,0.025036814,2.56e-72,0.0,0.038424599,0.019768819
6,0.9686007952937655,0.00352068401860933,0.021004841,0.006997591,0.027390033,0.017075187,0.050147795,0.039764361,3.78e-79,0.002896886,0.00619606,0.027946112
7,0.9993778796188928,0.004275116308311329,0.013389517,0.001529203,0.003969448,0.013561961,0.051622743,0.045655371,6.52e-78,0.003041731,0.006412112,0.003856816
8,0.9686020052964517,0.004337985665786495,0.024776323,0.075405117,0.00119252,0.032363201,0.017699441,0.008836514,7.11e-73,0.0,0.017196805,0.001289821
9,0.968602106296676,0.004400855023261662,0.0,1.18e-18,0.0,0.0,0.026548986,0.027982319,0.0,0.0,0.01416606,0.0
10,0.968603115298916,0.004966679240538161,0.0,1.18e-18,0.0,0.0,0.036873478,0.038291609,0.0,0.0,0.040859118,0.0
11,0.9686032162991401,0.005029548598013328,0.011267369,0.096665905,0.000420121,0.005374112,0.013274669,0.007363762,3.11e-87,0.0,0.00667446,0.000414344
12,0.9686038213004833,0.005406764742864328,0.0,1.18e-18,0.0,0.0,0.026548986,0.027982319,0.0,0.0,0.006134331,0.0
13,0.9993783846200138,0.005783980887715328,0.041386613,8.19e-14,0.0,0.708515341,0.001475253,0.0,4.41e-07,0.002824464,1.01e-19,0.0
14,0.9686066463067549,0.0071042373946938265,0.0,1.18e-18,0.0,0.0,0.039823327,0.041237114,0.0,0.0,0.012228383,0.0
15,0.9686073533083244,0.007544322897019992,0.0,1.18e-18,0.0,0.0,0.094395589,0.095729023,0.0,0.000869066,0.103466097,0.0
16,0.9686075553087727,0.007670061611970326,0.052037405,0.144114972,0.031308915,0.043428986,0.072271704,0.051546381,2.24e-72,0.0,0.074889761,0.029758605
17,0.9686087653114589,0.008424493901672325,0.057590965,0.221615854,0.002680009,0.030835048,0.026548986,0.001472424,6.75e-78,0.064586081,0.003533992,0.002617577
18,0.9993792926220296,0.008613101974097825,0.03927502,0.185317812,0.038725293,0.03473737,0.045723023,0.027982319,6.2e-74,0.394326953,0.048775723,0.040254204
19,0.9686090683121317,0.00867597133157299,0.055156841,0.027023668,0.0130208,0.027791636,0.054572591,0.030927824,5.000000000000001e-81,0.228017435,0.007230023,0.01306681
20,0.9686093713128043,0.008801710046523324,0.018535249,0.000399862,0.012346584,0.009404696,0.017699441,0.007363762,1.4699999999999998e-82,0.0,0.00375776,0.012350243
21,0.9993793936222538,0.008864579403998492,0.021022476,0.102186707,0.009228334,0.025871143,0.016224517,0.007363762,2.42e-73,0.071328584,0.007500087,0.009231069
22,0.9686096733134748,0.008990318118948824,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.0,0.016129432,0.0
23,0.9686100773143717,0.00924179554884949,0.105473947,0.07399209,0.133755646,0.062740264,0.103245134,0.06774668,1.5e-71,0.0,0.073066669,0.132877231
24,0.9686099763141475,0.009367534263799824,0.027820541,0.127893531,0.002587305,0.016581435,0.016224517,0.001472424,8.9e-81,0.0,0.000746922,0.002596502
25,0.9587047873246278,0.010687790770778322,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.001738132,0.000743836,0.0
26,0.9994701988238414,0.011379353703005156,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.0,0.000902788,0.0
27,0.9993824206289739,0.011505092417955488,0.004815116,1.23e-18,3.32e-06,0.002351178,0.002950177,0.001472424,3.2899999999999995e-48,0.0,1.01e-19,3.33e-06
28,0.9587068053291078,0.01181943920533132,0.002166804,2.81e-07,0.003455358,0.001044731,0.042773175,0.042709866,2.11e-89,0.0,0.000825627,0.003456382
29,0.9587075113306752,0.012259524707657487,0.0,1.18e-18,0.0,0.0,0.042773175,0.044182619,0.0,0.0,0.025149907,0.0
30,0.9587088233335878,0.012951087639884321,0.002648312,1.18e-18,0.0,0.001567097,0.001475253,0.001472424,3.2899999999999995e-48,0.001738132,1.02e-19,0.0
31,0.958708924333812,0.013076826354834654,0.004333608,0.000480915,0.001230445,0.002089929,0.029498834,0.027982319,4.24e-89,0.000869066,0.004575671,0.001188658
32,0.9587103363369466,0.013642650572111153,0.013217489,0.004647049,0.017782452,0.006269786,0.047197947,0.039764361,1.63e-87,0.0,0.015303188,0.017745571
33,0.9587123543414267,0.014900037721614485,0.004333608,0.000252075,0.000308454,0.002089929,0.026548986,0.025036814,4.24e-89,0.0,0.003533992,0.000305173
34,0.9587131623432203,0.015402992581415817,0.0,1.18e-18,0.0,0.0,0.076696476,0.078055971,0.0,0.0,0.01731602,0.0
35,0.9587144733461308,0.016220294228592985,0.0,1.18e-18,0.0,0.0,0.041298251,0.042709866,0.0,0.0,0.016238769,0.0
36,0.958715583348595,0.016911857160819815,0.004838151,1.17e-18,0.0,0.030216594,0.0,0.0,1.0599999999999999e-67,0.004779862,1.01e-19,0.0
37,0.9587160873497138,0.01722620394819565,0.0,1.18e-18,0.0,0.0,0.087020945,0.088365237,0.0,0.0,0.017050044,0.0
38,0.9587167943512835,0.01760342009304665,0.0,1.18e-18,0.0,0.0,0.079646324,0.081001475,0.0,0.001738132,0.029045246,0.0
39,0.9587168953515076,0.017666289450521816,0.013522422,1.19e-18,0.0,0.42896446,0.0,0.0,9.71e-12,0.0,1.01e-19,0.0
40,0.9993845386336757,0.017729158807996984,0.0,1.18e-18,0.0,0.0,0.712389471,0.712812955,0.0,0.0,1.0,0.0
41,0.9587172983524024,0.017917766880422483,0.012805798,0.001429238,0.029412682,0.006510939,0.023599138,0.017673052,8.43e-86,0.0,0.009119551,0.029674303
42,0.9587177023532992,0.01816924431032315,0.0,1.18e-18,0.0,0.0,0.067846908,0.069219433,0.0,0.000869066,0.04563101,0.0
