,Rank,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality
0,1,1.0,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9797113109237288,0.9693061021546548,0.9797113109237288,0.9797113109237288
1,2,0.9999992937344356,0.9490278052716872,0.9490278052716872,0.9995817898908376,0.9490278052716872,0.9995817898908376,0.9995817898908376,0.9490278052716872,0.9490278052716872,0.9388355860177984,0.9490278052716872,0.9490278052716872
2,3,0.999999192839355,0.9995817898908376,0.9695050672536338,0.9695050672536338,0.0006224217523336,0.9695050672536338,0.9695050672536338,0.9995817898908376,0.9695050672536338,0.9689006048256504,0.9695050672536338,0.9695050672536338
3,4,0.9999987892590326,0.9695050672536338,0.9995817898908376,0.9797074769106652,0.9695050672536338,0.9797074769106652,0.9797074769106652,0.9695050672536338,0.9995817898908376,0.949441475102222,0.0006224217523336,0.9995817898908376
4,5,0.999998688363952,0.9993721299133128,0.9993721299133128,0.9992759769014838,0.0105987255336996,0.9992759769014838,0.9992759769014838,0.9993721299133128,0.9491299110932728,0.0107063805847192,0.9992759769014838,0.9993721299133128
5,6,0.9999984865737908,0.9491299110932728,0.9491299110932728,0.0105987255336996,0.0211028114817794,0.0105987255336996,0.0105987255336996,0.9491299110932728,0.9993721299133128,0.0211095714521808,0.9995817898908376,0.9491299110932728
6,7,0.99999838567871,0.9992759769014838,0.9992759769014838,0.0202819291058698,0.9992759769014838,0.0202819291058698,0.0202819291058698,0.9992759769014838,0.9992759769014838,0.0011284105816339,0.0211028114817794,0.9992759769014838
7,8,0.999997074042662,0.9797074769106652,0.0105987255336996,0.9490278052716872,0.0002154109971198,0.9490278052716872,0.9490278052716872,0.9797074769106652,0.9797074769106652,0.0011312356438912,0.0105987255336996,0.0105987255336996
8,9,0.9999966704623396,0.9493385621199912,0.9696066685998164,0.0004066071748913,0.9995817898908376,0.0004066071748913,0.0004066071748913,0.9493385621199912,0.9493385621199912,0.999978307557667,0.0002154109971198,0.9696066685998164
9,10,0.9999961659869364,0.9685955989969416,0.9493385621199912,0.0109129128147447,0.0213002631545492,0.0109129128147447,0.0109129128147447,0.9685955989969416,0.9685955989969416,0.9993886767065344,0.0101021199468969,0.9493385621199912
10,11,0.9999956615115334,0.9696066685998164,0.9797074769106652,0.9797077795959072,0.0101021199468969,0.9797077795959072,0.9797077795959072,0.9696066685998164,0.9696066685998164,0.9697147272311584,0.9696066685998164,0.9797074769106652
11,12,0.9999954597213722,0.0105987255336996,0.9484276813321704,0.9491299110932728,0.0111270121758165,0.9491299110932728,0.9491299110932728,0.0105987255336996,0.9492297972230848,0.9990763055369404,0.9491299110932728,0.9484276813321704
12,13,0.9999953588262916,0.0109129128147447,0.9685955989969416,0.0006224217523336,0.9491299110932728,0.0006224217523336,0.0006224217523336,0.0109129128147447,0.9484276813321704,0.0107963789966307,0.0213002631545492,0.9685955989969416
13,14,0.999994955245969,0.9688087903022876,0.9495420674975982,0.0008219922217964,0.9696066685998164,0.0008219922217964,0.0008219922217964,0.9688087903022876,0.0105987255336996,0.9798124077945082,0.0111270121758165,0.9495420674975982
14,15,0.9999946525607272,0.0202819291058698,0.0006224217523336,0.0011350696569547,0.989901310485844,0.0011350696569547,0.0011350696569547,0.0202819291058698,0.9495420674975982,0.96899847305385,0.0211095714521808,0.0006224217523336
15,16,0.9999945516656468,0.9492297972230848,0.9492297972230848,0.0202908078729642,0.9990900272679044,0.0204019942518054,0.0204019942518054,0.9492297972230848,0.9688087903022876,0.9489229752829248,0.9993721299133128,0.9492297972230848
16,17,0.999994450770566,0.0006224217523336,0.0211028114817794,0.0204019942518054,0.0211095714521808,0.0202908078729642,0.0202908078729642,0.0006224217523336,0.0109129128147447,0.9792959258768236,0.9493385621199912,0.0211028114817794
17,18,0.999993139134518,0.9686957878119954,0.0002208593314732,0.0208995078943337,0.0206897470217285,0.0208995078943337,0.0208995078943337,0.9686957878119954,0.9686957878119954,0.0202939356204633,0.0204905801325882,0.0002208593314732
18,19,0.9999929373443568,0.9797077795959072,0.9688087903022876,0.0111193441496895,0.0006249441293491,0.0111193441496895,0.0111193441496895,0.9797077795959072,0.9388288260473968,0.9789938460054528,0.9990900272679044,0.9688087903022876
19,20,0.9999917266033892,0.9696248297143276,0.0008274405561498,0.9993721299133128,0.0204905801325882,0.9993721299133128,0.9993721299133128,0.9696248297143276,0.0101021199468969,0.979498523198705,0.989901310485844,0.0008274405561498
20,21,0.9999916257083088,0.9789007198460422,0.0101021199468969,0.0101021199468969,0.0206133694457005,0.0101021199468969,0.0101021199468969,0.9789007198460422,0.9494376410891584,0.9390387887101632,0.9797074769106652,0.0101021199468969
21,22,0.9999914239181474,0.0101021199468969,0.0204905801325882,0.0009321696498315,0.9898887994958476,0.0009321696498315,0.0009321696498315,0.0101021199468969,0.0006224217523336,0.0004066071748913,0.0206897470217285,0.0204905801325882
22,23,0.9999900113870188,0.0211028114817794,0.9686957878119954,0.9999961659869364,0.9991672120045774,0.9999961659869364,0.9999961659869364,0.0211028114817794,0.0211028114817794,0.0009181452336255,0.0211164323176629,0.9686957878119954
23,24,0.999989708701777,0.999774600389899,0.0210103915879331,0.0008174519431686,0.0207986128137155,0.0008174519431686,0.0008174519431686,0.999774600389899,0.9696248297143276,3.2286425797822805e-06,0.0006249441293491,0.0210103915879331
24,25,0.9999892042263738,0.9495420674975982,0.948820163195775,0.0002154109971198,0.9797074769106652,0.0002178324790546,0.0002178324790546,0.9495420674975982,0.9797077795959072,0.0110048282331879,0.0206133694457005,0.948820163195775
25,26,0.999988901541132,0.9688113126793032,0.9388288260473968,0.0002178324790546,0.9493385621199912,0.999881851860596,0.999881851860596,0.9688113126793032,0.9789007198460422,0.0008100866022834,0.9898887994958476,0.9388288260473968
26,27,0.9999888006460512,0.9484276813321704,0.0109129128147447,0.999774600389899,0.0211004908949252,0.999774600389899,0.999774600389899,0.9484276813321704,0.968698814664414,2.0380806284875645e-05,0.0207986128137155,0.0109129128147447
27,28,0.9999882961706484,0.9494376410891584,0.938627943941886,0.999881851860596,0.0202819291058698,0.0002154109971198,0.0002154109971198,0.9494376410891584,0.999774600389899,0.9899036310726984,0.0202819291058698,0.938627943941886
28,29,0.9999878925903258,0.999978307557667,0.9388440612045702,0.999978307557667,0.0211164323176629,0.999978307557667,0.999978307557667,0.999978307557667,0.9697141218606748,0.9796130391152068,0.9991672120045774,0.9388440612045702
29,30,0.9999876908001646,0.0204905801325882,0.9494376410891584,0.0112036924370863,0.0004066071748913,0.0009188514991899,0.0009188514991899,0.0204905801325882,0.0204905801325882,0.0101021199468969,0.9685955989969416,0.9494376410891584
30,31,0.999987287219842,0.978886998115078,0.0211095714521808,0.0201870877300887,0.0210092817420463,0.0112036924370863,0.0112036924370863,0.978886998115078,0.948820163195775,0.0003140863859644,0.0004066071748913,0.0211095714521808
31,32,0.9999871863247616,0.968698814664414,0.0205071269258096,0.9696066685998164,0.0211120938291963,0.9696066685998164,0.9696066685998164,0.968698814664414,0.0202819291058698,0.0210087772666433,0.0006070857000796,0.0205071269258096
32,33,0.999986782744439,0.9697141218606748,0.0011160004867178,0.0211028114817794,0.0007204917706945,0.0009140085353202,0.0009140085353202,0.9697141218606748,0.9688113126793032,0.0202903033975611,0.0211120938291963,0.0011160004867178
33,34,0.9999865809542776,0.020204441683955,0.968698814664414,0.0009188514991899,0.0007080816757785,0.0211028114817794,0.0211028114817794,0.020204441683955,0.999978307557667,0.0005067959899451,0.0211004908949252,0.968698814664414
34,35,0.9999864800591972,0.9383283864475306,0.9495465068811454,0.0009140085353202,0.020204441683955,0.0201870877300887,0.0201870877300887,0.9383283864475306,0.978886998115078,0.0203846402979391,0.020204441683955,0.9495465068811454
35,36,0.9999863791641166,0.0006070857000796,0.0002154109971198,0.000124706319644,0.0006070857000796,0.000124706319644,0.000124706319644,0.0006070857000796,0.020204441683955,0.989882846686091,0.0210092817420463,0.0002154109971198
